m,k,n,dataflow,loops
32,32,32,ws,nkm
32,32,32,ws,nmk
32,32,32,ws,kmn
32,32,32,ws,knm
32,32,32,ws,mnk
32,32,32,ws,mkn
32,32,32,os,nkm
32,32,32,os,nmk
32,32,32,os,kmn
32,32,32,os,knm
32,32,32,os,mnk
32,32,32,os,mkn
