bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,nkm,4,4,4,python ./os/nkm/start_repeat.py,0,22847,8448,6624,2048,512,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,nmk,4,4,4,python ./os/nmk/start_repeat.py,0,21759,8448,5088,2048,2048,512,480,0.37648789006847744,6168.377590881934,2621440,4194304,401588224,402653184,952107008,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,kmn,4,4,4,python ./os/kmn/start_repeat.py,0,22847,8448,6624,512,2048,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,knm,4,4,4,python ./os/knm/start_repeat.py,0,22847,8448,6624,2048,512,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,mnk,4,4,4,python ./os/mnk/start_repeat.py,0,21759,8448,5088,2048,2048,512,480,0.37648789006847744,6168.377590881934,2621440,4194304,401588224,402653184,952107008,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,ws,mkn,4,4,4,python ./os/mkn/start_repeat.py,0,22847,8448,6624,512,2048,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,os,nkm,4,4,4,python ./os/nkm/start_repeat.py,0,22847,8448,6624,2048,512,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,os,nmk,4,4,4,python ./os/nmk/start_repeat.py,0,21759,8448,5088,2048,2048,512,480,0.37648789006847744,6168.377590881934,2621440,4194304,401588224,402653184,952107008,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,os,kmn,4,4,4,python ./os/kmn/start_repeat.py,0,22847,8448,6624,512,2048,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
512,8,1,128,128,2097152,512,512,512,128,128,128,os,knm,4,4,4,python ./os/knm/start_repeat.py,0,22847,8448,6624,2048,512,2048,2016,0.35855911060533113,5874.632468157745,3407872,4194304,401588224,402653184,1109393408,134217728
