bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,nkm,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,nmk,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,kmn,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,knm,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,mnk,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,ws,mkn,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,nkm,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,nmk,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,kmn,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,knm,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,mnk,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
256,8,1,128,128,2097152,128,128,128,128,128,128,os,mkn,1,1,1,python ./os/once/start_once.py,0,1024,384,256,64,64,64,64,0.125,2048.0,65536,65536,6274816,6291456,32341504,2097152
