bandwidth,data_precision,compute_pipeline,Array_i,Array_j,sram_size,M,K,N,m,k,n,dataflow,loops,m_loop_times,k_loop_times,n_loop_times,cmd,ret_code,cycle,computation_cycle,communication_cycle,communication_A_cycle,communication_B_cycle,communication_C_cycle,communication_Y_cycle,PE_utility,throughput,communication_off_chip,communication_on_chip,communication_interval,communication_internal,energy_cost_communication,energy_cost_computation
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,2932791,1048640,794616,262144,8192,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,2687015,1048640,540664,262144,262144,8192,8184,0.3902382383425474,399.60395606276853,69206016,134217728,3185573888,3221225472,17867735040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,2932791,1048640,794616,8192,262144,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,knm,32,32,32,python ./os/knm/start_repeat.py,0,2932791,1048640,794616,262144,8192,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,2687015,1048640,540664,262144,262144,8192,8184,0.3902382383425474,399.60395606276853,69206016,134217728,3185573888,3221225472,17867735040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,ws,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,2932791,1048640,794616,8192,262144,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,nkm,32,32,32,python ./os/nkm/start_repeat.py,0,2932791,1048640,794616,262144,8192,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,nmk,32,32,32,python ./os/nmk/start_repeat.py,0,2687015,1048640,540664,262144,262144,8192,8184,0.3902382383425474,399.60395606276853,69206016,134217728,3185573888,3221225472,17867735040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,kmn,32,32,32,python ./os/kmn/start_repeat.py,0,2932791,1048640,794616,8192,262144,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,knm,32,32,32,python ./os/knm/start_repeat.py,0,2932791,1048640,794616,262144,8192,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,mnk,32,32,32,python ./os/mnk/start_repeat.py,0,2687015,1048640,540664,262144,262144,8192,8184,0.3902382383425474,399.60395606276853,69206016,134217728,3185573888,3221225472,17867735040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,32,os,mkn,32,32,32,python ./os/mkn/start_repeat.py,0,2932791,1048640,794616,8192,262144,262144,262136,0.3575351942910354,366.11603895402027,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,nkm,32,32,16,python ./os/nkm/start_repeat.py,0,2113656,1048640,663552,131072,8192,262144,262144,0.49609586422767,508.00216496913407,84934656,134217728,3185573888,3221225472,21013463040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,nmk,32,32,16,python ./os/nmk/start_repeat.py,0,2113656,1048640,409600,131072,262144,8192,8192,0.49609586422767,508.00216496913407,52428800,134217728,3185573888,3221225472,14512291840,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,kmn,32,32,16,python ./os/kmn/start_repeat.py,0,2113656,1048640,794624,8192,262144,262144,262144,0.49609586422767,508.00216496913407,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,knm,32,32,16,python ./os/knm/start_repeat.py,0,2113656,1048640,663552,131072,8192,262144,262144,0.49609586422767,508.00216496913407,84934656,134217728,3185573888,3221225472,21013463040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,mnk,32,32,16,python ./os/mnk/start_repeat.py,0,2113656,1048640,409600,131072,262144,8192,8192,0.49609586422767,508.00216496913407,52428800,134217728,3185573888,3221225472,14512291840,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,ws,mkn,32,32,16,python ./os/mkn/start_repeat.py,0,2113656,1048640,794624,8192,262144,262144,262144,0.49609586422767,508.00216496913407,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,nkm,32,32,16,python ./os/nkm/start_repeat.py,0,2113656,1048640,663552,131072,8192,262144,262144,0.49609586422767,508.00216496913407,84934656,134217728,3185573888,3221225472,21013463040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,nmk,32,32,16,python ./os/nmk/start_repeat.py,0,2113656,1048640,409600,131072,262144,8192,8192,0.49609586422767,508.00216496913407,52428800,134217728,3185573888,3221225472,14512291840,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,kmn,32,32,16,python ./os/kmn/start_repeat.py,0,2113656,1048640,794624,8192,262144,262144,262144,0.49609586422767,508.00216496913407,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,knm,32,32,16,python ./os/knm/start_repeat.py,0,2113656,1048640,663552,131072,8192,262144,262144,0.49609586422767,508.00216496913407,84934656,134217728,3185573888,3221225472,21013463040,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,mnk,32,32,16,python ./os/mnk/start_repeat.py,0,2113656,1048640,409600,131072,262144,8192,8192,0.49609586422767,508.00216496913407,52428800,134217728,3185573888,3221225472,14512291840,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,64,os,mkn,32,32,16,python ./os/mkn/start_repeat.py,0,2113656,1048640,794624,8192,262144,262144,262144,0.49609586422767,508.00216496913407,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,nkm,32,32,8,python ./os/nkm/start_repeat.py,0,2113704,1048640,598016,65536,8192,262144,262144,0.4960845984111304,507.9906287729975,76546048,134217728,3185573888,3221225472,19335741440,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,nmk,32,32,8,python ./os/nmk/start_repeat.py,0,2113704,1048640,344064,65536,262144,8192,8192,0.4960845984111304,507.9906287729975,44040192,134217728,3185573888,3221225472,12834570240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,kmn,32,32,8,python ./os/kmn/start_repeat.py,0,2113704,1048640,794624,8192,262144,262144,262144,0.4960845984111304,507.9906287729975,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,knm,32,32,8,python ./os/knm/start_repeat.py,0,2113704,1048640,598016,65536,8192,262144,262144,0.4960845984111304,507.9906287729975,76546048,134217728,3185573888,3221225472,19335741440,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,mnk,32,32,8,python ./os/mnk/start_repeat.py,0,2113704,1048640,344064,65536,262144,8192,8192,0.4960845984111304,507.9906287729975,44040192,134217728,3185573888,3221225472,12834570240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,ws,mkn,32,32,8,python ./os/mkn/start_repeat.py,0,2113704,1048640,794624,8192,262144,262144,262144,0.4960845984111304,507.9906287729975,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,nkm,32,32,8,python ./os/nkm/start_repeat.py,0,2113704,1048640,598016,65536,8192,262144,262144,0.4960845984111304,507.9906287729975,76546048,134217728,3185573888,3221225472,19335741440,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,nmk,32,32,8,python ./os/nmk/start_repeat.py,0,2113704,1048640,344064,65536,262144,8192,8192,0.4960845984111304,507.9906287729975,44040192,134217728,3185573888,3221225472,12834570240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,kmn,32,32,8,python ./os/kmn/start_repeat.py,0,2113704,1048640,794624,8192,262144,262144,262144,0.4960845984111304,507.9906287729975,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,knm,32,32,8,python ./os/knm/start_repeat.py,0,2113704,1048640,598016,65536,8192,262144,262144,0.4960845984111304,507.9906287729975,76546048,134217728,3185573888,3221225472,19335741440,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,mnk,32,32,8,python ./os/mnk/start_repeat.py,0,2113704,1048640,344064,65536,262144,8192,8192,0.4960845984111304,507.9906287729975,44040192,134217728,3185573888,3221225472,12834570240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,128,os,mkn,32,32,8,python ./os/mkn/start_repeat.py,0,2113704,1048640,794624,8192,262144,262144,262144,0.4960845984111304,507.9906287729975,101711872,134217728,3185573888,3221225472,24368906240,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,256,ws,nkm,32,32,4,python ./os/nkm/start_repeat.py,0,2113800,1048640,565248,32768,8192,262144,262144,0.4960620683129908,507.9675579525026,72351744,134217728,3185573888,3221225472,18496880640,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,256,ws,nmk,32,32,4,python ./os/nmk/start_repeat.py,0,2113800,1048640,311296,32768,262144,8192,8192,0.4960620683129908,507.9675579525026,39845888,134217728,3185573888,3221225472,11995709440,1073741824
128,8,1,32,32,131072,1024,1024,1024,32,32,256,ws,kmn,32,32,4,python ./os/kmn/start_repeat.py,0,2113800,1048640,794624,8192,262144,262144,262144,0.4960620683129908,507.9675579525026,101711872,134217728,3185573888,3221225472,24368906240,1073741824
